Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request,Is_Delayed,Route
38b48dce-3edf-4946-a86c,2024-04-05,14:41:19,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-05,1900-01-01 16:00:00,17:20:00,18:33:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
cd8f6a7a-e657-42ba-9ee5,2024-04-05,17:01:16,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-04-05,1900-01-01 17:30:00,19:45:00,20:10:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
41bd1006-4d3e-425b-9314,2024-04-05,18:10:33,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-06,1900-01-01 17:30:00,19:45:00,19:52:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
c6a831e2-45a2-4089-8161,2024-04-06,02:01:10,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-04-06,1900-01-01 03:30:00,05:20:00,05:20:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
ae00f955-39e7-4b5b-85e2,2024-04-06,06:30:18,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-04-06,1900-01-01 08:00:00,09:50:00,10:07:00,Delayed,Weather,No,1,Manchester Piccadilly → London Euston
89a548cc-309a-4b9a-a138,2024-04-06,12:33:00,Station,Contactless,No Railcard,First Class,Advance,10,Manchester Piccadilly,Liverpool Lime Street,2024-04-07,1900-01-01 11:00:00,11:30:00,11:56:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
659c3b4e-4584-4ebc-b632,2024-04-06,13:34:01,Online,Contactless,Senior,Standard,Off-Peak,13,London Paddington,Reading,2024-04-06,1900-01-01 15:00:00,16:00:00,16:39:00,Delayed,Technical Issue,No,1,London Paddington → Reading
d9162384-11bf-467b-bb3f,2024-04-06,13:41:25,Station,Contactless,No Railcard,Standard,Off-Peak,19,London Paddington,Reading,2024-04-06,1900-01-01 15:00:00,16:00:00,16:39:00,Delayed,Technical Issue,No,1,London Paddington → Reading
109c32e3-2874-447d-a58b,2024-04-06,15:11:04,Station,Debit Card,No Railcard,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,2024-04-06,1900-01-01 15:30:00,19:50:00,19:51:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
0d209a63-41f0-42c0-a734,2024-04-06,17:31:27,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
18cc65d5-a0c5-43fa-85c5,2024-04-06,17:33:55,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
a129d32f-f159-4246-b5b2,2024-04-06,17:34:34,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
aa75b8ee-b1c6-4322-acc6,2024-04-06,17:38:09,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
fdaab173-4833-4cb9-81de,2024-04-06,17:38:57,Station,Credit Card,Adult,First Class,Advance,35,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
c268a652-fef7-4b00-b228,2024-04-06,17:40:56,Online,Contactless,No Railcard,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
6143e35f-3c2b-44d9-8265,2024-04-06,17:43:44,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
b792f7c0-bd14-4d01-ba42,2024-04-06,18:07:52,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-07,1900-01-01 17:30:00,19:45:00,20:15:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
c63ce6a8-63f8-4149-bd07,2024-04-06,18:10:51,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-04-07,1900-01-01 17:30:00,19:45:00,20:15:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
52add382-0dac-44ab-958e,2024-04-06,22:37:26,Station,Credit Card,No Railcard,Standard,Advance,37,London Euston,York,2024-04-07,1900-01-01 00:00:00,01:50:00,02:09:00,Delayed,Signal Failure,No,1,London Euston → York
4d86b675-3a07-4a36-b1ec,2024-04-07,01:38:20,Station,Credit Card,No Railcard,Standard,Advance,37,London Euston,York,2024-04-08,1900-01-01 00:00:00,01:50:00,02:30:00,Delayed,Signal Failure,No,1,London Euston → York
b198e212-0672-42d4-9030,2024-04-07,03:12:29,Online,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,1900-01-01 01:30:00,02:00:00,02:40:00,Delayed,Signal Failure,Yes,1,Manchester Piccadilly → Liverpool Lime Street
dc711a34-c093-448a-a0dc,2024-04-07,05:05:06,Station,Credit Card,No Railcard,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,1900-01-01 03:30:00,04:00:00,04:03:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → Liverpool Lime Street
a2ae3f6b-77e3-4c90-8b66,2024-04-07,07:35:41,Station,Contactless,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-07,1900-01-01 09:00:00,09:30:00,11:13:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
05602569-7878-4831-b59f,2024-04-07,09:30:15,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
387d20c5-48df-4885-b0a7,2024-04-07,09:40:32,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
247eec8c-cc2b-46ac-b01d,2024-04-07,09:40:34,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
5ab62789-9b74-482e-9bf4,2024-04-07,09:43:14,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
348f7624-f49f-45a0-be86,2024-04-07,10:33:42,Station,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,1900-01-01 09:00:00,09:30:00,11:11:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Liverpool Lime Street
73ab8311-6e48-4e48-82c0,2024-04-07,11:53:02,Station,Debit Card,Adult,First Class,Advance,7,Liverpool Lime Street,Manchester Piccadilly,2024-04-08,1900-01-01 11:15:00,11:45:00,12:09:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
6c6483b0-a0ff-414b-9be7,2024-04-07,14:33:28,Station,Debit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
2f8451d3-c298-4087-868f,2024-04-07,14:38:13,Station,Credit Card,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
eb4e425f-df9c-4741-a123,2024-04-07,14:38:50,Station,Debit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
044ac79e-e7f8-4fd8-beb7,2024-04-07,14:41:20,Station,Credit Card,Adult,First Class,Off-Peak,52,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
d293fe97-74ec-43af-83cb,2024-04-07,14:41:35,Station,Debit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-07,1900-01-01 16:00:00,17:20:00,18:41:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
d4921a5f-c91c-4e80-9c0a,2024-04-07,17:33:31,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
8a947a23-ff56-4a12-a1c6,2024-04-07,17:38:46,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
20a7c50a-5434-4e2e-91fc,2024-04-07,17:38:53,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
0da0111a-d3fa-4089-aa40,2024-04-07,17:40:46,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
bf7f8930-7a28-48f2-9dcb,2024-04-08,06:02:58,Online,Credit Card,Disabled,Standard,Anytime,14,York,Wakefield,2024-04-08,1900-01-01 07:30:00,07:55:00,08:01:00,Delayed,Staffing,No,1,York → Wakefield
10940922-131d-41d7-904e,2024-04-08,06:34:06,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
438b7aed-825a-40b7-ab3e,2024-04-08,06:35:06,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
2a22428c-e0b7-4f1a-a5fa,2024-04-08,06:42:00,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
60df6ae1-eab7-4c9b-9bfb,2024-04-08,06:44:08,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 08:00:00,10:15:00,10:58:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
0d4e1edf-c10d-4497-aac9,2024-04-08,07:03:11,Station,Contactless,Disabled,First Class,Advance,18,London Paddington,Reading,2024-04-09,1900-01-01 05:30:00,06:30:00,07:06:00,Delayed,Staff Shortage,No,1,London Paddington → Reading
b08f5035-d5d8-4a7a-a084,2024-04-08,07:54:46,Online,Debit Card,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-04-09,1900-01-01 06:15:00,08:05:00,08:36:00,Delayed,Technical Issue,No,1,London Kings Cross → York
f0bc2156-7d60-405d-be78,2024-04-08,09:30:38,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
1fc8f734-56bb-4281-b9f7,2024-04-08,09:31:27,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
cec16b4d-0a2c-4a3a-8ae1,2024-04-08,09:33:17,Station,Contactless,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,1900-01-01 11:00:00,11:30:00,12:14:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
0f6a6795-410a-413e-a3da,2024-04-08,09:35:47,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
9b8c7a18-3ec8-4f46-b734,2024-04-08,09:36:07,Station,Contactless,No Railcard,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,1900-01-01 11:00:00,11:30:00,12:14:00,Delayed,Staff Shortage,No,1,Manchester Piccadilly → Liverpool Lime Street
8913c2c9-0f7a-4c21-af2d,2024-04-08,09:37:06,Station,Credit Card,No Railcard,First Class,Advance,118,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
19160c10-17b2-4887-8654,2024-04-08,09:37:40,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
81e72252-32c0-465e-9bd7,2024-04-08,09:39:23,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
6a47a004-82f8-45a1-9504,2024-04-08,09:44:07,Station,Credit Card,No Railcard,First Class,Advance,55,Birmingham New Street,London Euston,2024-04-09,1900-01-01 08:00:00,09:20:00,10:03:00,Delayed,Weather,No,1,Birmingham New Street → London Euston
c99646dc-1a51-4b5f-9691,2024-04-08,09:44:32,Station,Credit Card,No Railcard,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
508b3ab7-06a6-4a05-b80f,2024-04-08,09:56:45,Online,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-08,1900-01-01 11:15:00,11:45:00,12:09:00,Delayed,Technical Issue,No,1,Liverpool Lime Street → Manchester Piccadilly
981937a0-1fd8-4888-a298,2024-04-08,10:39:01,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,2024-04-09,1900-01-01 09:00:00,09:45:00,10:16:00,Delayed,Signal Failure,No,1,Manchester Piccadilly → Leeds
98a345cc-c114-42b0-89ae,2024-04-08,10:41:23,Station,Debit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-08,1900-01-01 11:15:00,11:45:00,12:09:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
1c81557d-5369-4545-ae53,2024-04-08,10:41:54,Station,Debit Card,Adult,Standard,Off-Peak,11,Birmingham New Street,Manchester Piccadilly,2024-04-08,1900-01-01 11:15:00,12:35:00,12:55:00,Delayed,Technical Issue,Yes,1,Birmingham New Street → Manchester Piccadilly
a94bcb66-e183-4805-8a78,2024-04-08,11:56:05,Station,Debit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-09,1900-01-01 11:15:00,11:45:00,11:48:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → Manchester Piccadilly
8958451f-eeaf-4ba0-a0d1,2024-04-08,14:37:26,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
d1609208-ebd9-49cf-9e2c,2024-04-08,14:39:08,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
c124a7e5-8dcb-4222-b29c,2024-04-08,14:44:44,Online,Contactless,No Railcard,Standard,Anytime,13,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
52ecbf44-0af6-4059-b854,2024-04-08,14:44:56,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-04-08,1900-01-01 16:00:00,17:20:00,18:51:00,Delayed,Weather,No,1,London Euston → Birmingham New Street
0433db18-3c9f-4984-aa9b,2024-04-08,15:03:17,Station,Debit Card,No Railcard,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,2024-04-08,1900-01-01 15:30:00,19:50:00,20:11:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
c8b14301-f0b9-40b9-81ca,2024-04-08,15:04:21,Station,Debit Card,No Railcard,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,2024-04-08,1900-01-01 15:30:00,19:50:00,20:11:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
76901ec4-9f0f-4754-ae13,2024-04-08,16:07:10,Station,Debit Card,No Railcard,Standard,Advance,29,Edinburgh Waverley,London Kings Cross,2024-04-09,1900-01-01 15:30:00,19:50:00,20:16:00,Delayed,Staffing,Yes,1,Edinburgh Waverley → London Kings Cross
bfea5b54-7877-4ab1-9fed,2024-04-08,17:13:59,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-04-08,1900-01-01 17:30:00,19:45:00,19:45:00,Delayed,Technical Issue,Yes,1,Liverpool Lime Street → London Euston
2f5c3465-801d-4ac0-a01c,2024-04-08,17:30:11,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-09,1900-01-01 16:00:00,17:20:00,18:03:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
e862249c-ea80-42f2-897a,2024-04-08,17:33:05,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-09,1900-01-01 16:00:00,17:20:00,18:03:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
e18685e6-e6e8-451e-8644,2024-04-08,17:33:26,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-09,1900-01-01 16:00:00,17:20:00,18:03:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
a20961ab-eb18-4d22-bbb6,2024-04-08,17:34:11,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-09,1900-01-01 16:00:00,17:20:00,18:03:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
d11159b3-fdd3-4057-8c3c,2024-04-08,17:34:31,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-09,1900-01-01 16:00:00,17:20:00,18:03:00,Delayed,Signal failure,Yes,1,London Euston → Birmingham New Street
bf48dbef-5e93-4187-89c4,2024-04-08,17:35:09,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-09,1900-01-01 16:00:00,17:20:00,18:03:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
23049b45-489d-4c92-8992,2024-04-08,17:35:49,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-09,1900-01-01 16:00:00,17:20:00,18:03:00,Delayed,Signal failure,No,1,London Euston → Birmingham New Street
a93c3f17-3f12-4a47-9f84,2024-04-08,19:38:27,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-04-09,1900-01-01 17:45:00,19:35:00,19:42:00,Delayed,Signal failure,Yes,1,London Kings Cross → York
06920869-9b70-472f-a94f,2024-04-08,20:32:00,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-04-09,1900-01-01 17:45:00,19:35:00,19:42:00,Delayed,Signal failure,No,1,London Kings Cross → York
eba96eb7-ce7d-43d4-910c,2024-04-08,20:32:03,Station,Contactless,No Railcard,Standard,Advance,35,London Kings Cross,York,2024-04-09,1900-01-01 17:45:00,19:35:00,19:42:00,Delayed,Signal failure,No,1,London Kings Cross → York
9aa9dea9-03b3-443a-9944,2024-04-09,02:08:15,Station,Credit Card,No Railcard,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-04-09,1900-01-01 03:30:00,05:20:00,05:55:00,Delayed,Weather Conditions,No,1,Manchester Piccadilly → London Euston
1e997a67-9fd0-46ed-b889,2024-04-09,04:50:40,Online,Credit Card,No Railcard,Standard,Anytime,70,London Kings Cross,York,2024-04-09,1900-01-01 06:15:00,08:05:00,08:36:00,Delayed,Technical Issue,No,1,London Kings Cross → York
44bd5b49-1a23-4618-bad0,2024-04-09,04:56:49,Station,Contactless,No Railcard,First Class,Anytime,114,London Kings Cross,York,2024-04-09,1900-01-01 06:15:00,08:05:00,08:36:00,Delayed,Technical Issue,No,1,London Kings Cross → York
53b91011-01db-4104-be8f,2024-04-09,06:31:26,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
bb89e680-be96-4e28-be02,2024-04-09,06:38:08,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
a9fe3fe5-deb0-4565-938b,2024-04-09,06:38:34,Station,Credit Card,No Railcard,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-09,1900-01-01 08:00:00,10:15:00,10:27:00,Delayed,Weather,No,1,Liverpool Lime Street → London Euston
